PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11,HID
5038,E02000001,2,54,8,5247
5039,E02000001,2,55,2,4332
5040,E02000001,2,55,2,2912
5041,E02000001,2,55,2,5408
5042,E02000001,2,55,2,3930
5043,E02000001,2,55,2,1324
5044,E02000001,2,55,2,4331
5045,E02000001,2,55,2,667
5046,E02000001,2,55,2,1017
5047,E02000001,2,55,2,4765
5048,E02000001,2,55,2,2534
5049,E02000001,2,55,2,4814
5050,E02000001,2,55,2,3900
5051,E02000001,2,55,2,5293
5052,E02000001,2,55,2,1291
5053,E02000001,2,55,2,1630
5054,E02000001,2,55,2,3229
5055,E02000001,2,55,2,3142
5056,E02000001,2,55,2,3169
5057,E02000001,2,55,2,488
5058,E02000001,2,55,2,2864
5059,E02000001,2,55,2,1897
5060,E02000001,2,55,2,3094
5061,E02000001,2,55,4,403
5062,E02000001,2,55,4,3489
5063,E02000001,2,55,4,4381
5064,E02000001,2,55,4,1312
5065,E02000001,2,55,4,2664
5066,E02000001,2,55,4,130
5067,E02000001,2,55,4,1397
5068,E02000001,2,55,5,2367
5069,E02000001,2,55,5,506
5070,E02000001,2,55,5,2081
5071,E02000001,2,55,6,4061
5072,E02000001,2,55,6,1315
5073,E02000001,2,55,6,3834
5074,E02000001,2,55,7,3396
5075,E02000001,2,55,7,4137
5076,E02000001,2,55,7,1998
5077,E02000001,2,55,8,2215
5078,E02000001,2,56,2,4566
5079,E02000001,2,56,2,5407
5080,E02000001,2,56,2,2186
5081,E02000001,2,56,2,1150
5082,E02000001,2,56,2,3984
5083,E02000001,2,56,2,2640
5084,E02000001,2,56,2,5416
5085,E02000001,2,56,2,3198
5086,E02000001,2,56,2,3478
5087,E02000001,2,56,2,4623
5088,E02000001,2,56,2,3576
5089,E02000001,2,56,2,768
5090,E02000001,2,56,2,3560
5091,E02000001,2,56,2,3622
5092,E02000001,2,56,2,2873
5093,E02000001,2,56,3,3959
5094,E02000001,2,56,4,820
5095,E02000001,2,56,4,1496
5096,E02000001,2,56,4,115
5097,E02000001,2,56,4,284
5098,E02000001,2,56,4,2134
5099,E02000001,2,56,5,4028
5100,E02000001,2,56,5,2672
5101,E02000001,2,56,5,281
5102,E02000001,2,56,6,553
5103,E02000001,2,56,6,790
5104,E02000001,2,56,6,316
5105,E02000001,2,56,6,2119
5106,E02000001,2,56,6,5259
5107,E02000001,2,56,6,4410
5108,E02000001,2,56,7,1542
5109,E02000001,2,57,2,3566
5110,E02000001,2,57,2,3176
5111,E02000001,2,57,2,4179
5112,E02000001,2,57,2,3868
5113,E02000001,2,57,2,1149
5114,E02000001,2,57,2,2926
5115,E02000001,2,57,2,4597
5116,E02000001,2,57,2,610
5117,E02000001,2,57,2,3882
5118,E02000001,2,57,2,4552
5119,E02000001,2,57,2,967
5120,E02000001,2,57,2,5210
5121,E02000001,2,57,2,4213
5122,E02000001,2,57,2,2893
5123,E02000001,2,57,2,2250
5124,E02000001,2,57,2,1736
5125,E02000001,2,57,2,2683
5126,E02000001,2,57,2,412
5127,E02000001,2,57,2,676
5128,E02000001,2,57,4,1745
5129,E02000001,2,57,4,27
5130,E02000001,2,57,4,3927
5131,E02000001,2,57,4,1287
5132,E02000001,2,57,4,4323
5133,E02000001,2,57,4,1751
5134,E02000001,2,57,4,134
5135,E02000001,2,57,4,321
5136,E02000001,2,57,5,5411
5137,E02000001,2,57,5,4225
5138,E02000001,2,57,6,4099
5139,E02000001,2,57,6,1172
5140,E02000001,2,57,6,2856
5141,E02000001,2,57,6,1368
5142,E02000001,2,57,6,1357
5143,E02000001,2,57,7,378
5144,E02000001,2,57,8,1523
5145,E02000001,2,58,2,733
5146,E02000001,2,58,2,2540
5147,E02000001,2,58,2,2351
5148,E02000001,2,58,2,259
5149,E02000001,2,58,2,3066
5150,E02000001,2,58,2,3392
5151,E02000001,2,58,2,2553
5152,E02000001,2,58,2,732
5153,E02000001,2,58,2,1871
5154,E02000001,2,58,2,5460
5155,E02000001,2,58,2,3790
5156,E02000001,2,58,2,3952
5157,E02000001,2,58,2,4139
5158,E02000001,2,58,2,4604
5159,E02000001,2,58,2,1615
5160,E02000001,2,58,2,787
5161,E02000001,2,58,2,5465
5162,E02000001,2,58,2,672
5163,E02000001,2,58,2,2585
5164,E02000001,2,58,2,3746
5165,E02000001,2,58,2,3230
5166,E02000001,2,58,2,3157
5167,E02000001,2,58,3,350
5168,E02000001,2,58,4,4168
5169,E02000001,2,58,4,444
5170,E02000001,2,58,4,1547
5171,E02000001,2,58,4,1235
5172,E02000001,2,58,4,343
5173,E02000001,2,58,4,799
5174,E02000001,2,58,4,1804
5175,E02000001,2,58,5,4968
5176,E02000001,2,58,5,433
5177,E02000001,2,58,5,1739
5178,E02000001,2,58,6,4824
5179,E02000001,2,58,6,493
5180,E02000001,2,58,6,2375
5181,E02000001,2,58,6,4380
5182,E02000001,2,58,6,1549
5183,E02000001,2,58,6,1215
5184,E02000001,2,58,6,754
5185,E02000001,2,58,7,5182
5186,E02000001,2,58,8,176
5187,E02000001,2,59,2,5244
5188,E02000001,2,59,2,3575
5189,E02000001,2,59,2,871
5190,E02000001,2,59,2,3654
5191,E02000001,2,59,2,4859
5192,E02000001,2,59,2,1184
5193,E02000001,2,59,2,887
5194,E02000001,2,59,2,5242
5195,E02000001,2,59,2,959
5196,E02000001,2,59,2,1041
5197,E02000001,2,59,2,3901
5198,E02000001,2,59,2,728
5199,E02000001,2,59,2,3238
5200,E02000001,2,59,2,1038
5201,E02000001,2,59,2,2886
5202,E02000001,2,59,2,1902
5203,E02000001,2,59,2,1230
5204,E02000001,2,59,2,4153
5205,E02000001,2,59,2,4571
5206,E02000001,2,59,2,2829
5207,E02000001,2,59,2,1365
5208,E02000001,2,59,2,814
5209,E02000001,2,59,2,802
5210,E02000001,2,59,2,1451
5211,E02000001,2,59,2,1103
5212,E02000001,2,59,2,1345
5213,E02000001,2,59,2,2051
5214,E02000001,2,59,3,2225
5215,E02000001,2,59,4,2871
5216,E02000001,2,59,4,603
5217,E02000001,2,59,4,681
5218,E02000001,2,59,4,661
5219,E02000001,2,59,4,3666
5220,E02000001,2,59,4,1403
5221,E02000001,2,59,4,318
5222,E02000001,2,59,4,3243
5223,E02000001,2,59,4,35
5224,E02000001,2,59,4,2281
5225,E02000001,2,59,5,3113
5226,E02000001,2,59,5,2117
5227,E02000001,2,59,6,515
5228,E02000001,2,59,6,1530
5229,E02000001,2,59,6,3795
5230,E02000001,2,59,6,3920
5231,E02000001,2,59,6,423
5232,E02000001,2,59,6,2869
5233,E02000001,2,59,6,4034
5234,E02000001,2,59,6,1805
5235,E02000001,2,59,6,5496
5236,E02000001,2,59,6,1641
5237,E02000001,2,59,6,187
5238,E02000001,2,59,7,1855
5239,E02000001,2,59,7,1372
5240,E02000001,2,60,2,3194
5241,E02000001,2,60,2,4912
5242,E02000001,2,60,2,5481
5243,E02000001,2,60,2,4902
5244,E02000001,2,60,2,2825
5245,E02000001,2,60,2,3127
5246,E02000001,2,60,2,1155
5247,E02000001,2,60,2,634
5248,E02000001,2,60,2,5224
5249,E02000001,2,60,2,2303
5250,E02000001,2,60,2,3877
5251,E02000001,2,60,2,5187
5252,E02000001,2,60,2,4888
5253,E02000001,2,60,2,2581
5254,E02000001,2,60,2,988
5255,E02000001,2,60,2,2300
5256,E02000001,2,60,2,420
5257,E02000001,2,60,2,4894
5258,E02000001,2,60,2,4236
5259,E02000001,2,60,2,2555
5260,E02000001,2,60,3,5414
5261,E02000001,2,60,4,3214
5262,E02000001,2,60,4,1657
5263,E02000001,2,60,4,498
5264,E02000001,2,60,4,1623
5265,E02000001,2,60,4,4012
5266,E02000001,2,60,4,1856
5267,E02000001,2,60,4,509
5268,E02000001,2,60,4,4870
5269,E02000001,2,60,5,3675
5270,E02000001,2,60,5,3411
5271,E02000001,2,60,6,785
5272,E02000001,2,60,6,1723
5273,E02000001,2,60,6,3485
5274,E02000001,2,60,6,60
5275,E02000001,2,60,6,5249
5276,E02000001,2,60,6,1802
5277,E02000001,2,60,8,2132
5278,E02000001,2,60,8,5206
5279,E02000001,2,61,2,4622
5280,E02000001,2,61,2,847
5281,E02000001,2,61,2,4948
5282,E02000001,2,61,2,1394
5283,E02000001,2,61,2,209
5284,E02000001,2,61,2,2866
5285,E02000001,2,61,2,1040
5286,E02000001,2,61,2,4156
5287,E02000001,2,61,2,1292
5288,E02000001,2,61,2,388
5289,E02000001,2,61,2,1141
5290,E02000001,2,61,2,4189
5291,E02000001,2,61,2,2358
5292,E02000001,2,61,2,4903
5293,E02000001,2,61,2,844
5294,E02000001,2,61,2,5440
5295,E02000001,2,61,2,389
5296,E02000001,2,61,2,436
5297,E02000001,2,61,2,1102
5298,E02000001,2,61,2,4126
5299,E02000001,2,61,3,2366
5300,E02000001,2,61,4,1789
5301,E02000001,2,61,4,430
5302,E02000001,2,61,4,2971
5303,E02000001,2,61,4,320
5304,E02000001,2,61,4,2129
5305,E02000001,2,61,4,4052
5306,E02000001,2,61,5,1834
5307,E02000001,2,61,6,3076
5308,E02000001,2,61,6,2223
5309,E02000001,2,61,6,215
5310,E02000001,2,61,6,3487
5311,E02000001,2,61,6,3085
5312,E02000001,2,61,7,1447
5313,E02000001,2,61,8,4197
5314,E02000001,2,62,2,1585
5315,E02000001,2,62,2,812
5316,E02000001,2,62,2,147
5317,E02000001,2,62,2,1340
5318,E02000001,2,62,2,2597
5319,E02000001,2,62,2,334
5320,E02000001,2,62,2,5371
5321,E02000001,2,62,2,3163
5322,E02000001,2,62,2,3633
5323,E02000001,2,62,2,5490
5324,E02000001,2,62,2,120
5325,E02000001,2,62,2,325
5326,E02000001,2,62,2,258
5327,E02000001,2,62,2,1182
5328,E02000001,2,62,2,1622
5329,E02000001,2,62,2,953
5330,E02000001,2,62,2,3492
5331,E02000001,2,62,2,5450
5332,E02000001,2,62,2,3820
5333,E02000001,2,62,2,2511
5334,E02000001,2,62,2,4842
5335,E02000001,2,62,2,2153
5336,E02000001,2,62,3,3624
5337,E02000001,2,62,4,3258
5338,E02000001,2,62,4,4195
5339,E02000001,2,62,4,3813
5340,E02000001,2,62,4,4377
5341,E02000001,2,62,4,1219
5342,E02000001,2,62,4,3481
5343,E02000001,2,62,4,1797
5344,E02000001,2,62,4,3998
5345,E02000001,2,62,5,1488
5346,E02000001,2,62,5,32
5347,E02000001,2,62,5,4221
5348,E02000001,2,62,6,1841
5349,E02000001,2,62,6,955
5350,E02000001,2,62,6,655
5351,E02000001,2,62,6,2517
5352,E02000001,2,62,6,1659
5353,E02000001,2,62,6,2663
5354,E02000001,2,62,6,4322
5355,E02000001,2,62,6,3217
5356,E02000001,2,62,6,1798
5357,E02000001,2,62,7,4971
5358,E02000001,2,63,2,5502
5359,E02000001,2,63,2,1887
5360,E02000001,2,63,2,4895
5361,E02000001,2,63,2,512
5362,E02000001,2,63,2,2381
5363,E02000001,2,63,2,5454
5364,E02000001,2,63,2,879
5365,E02000001,2,63,2,4759
5366,E02000001,2,63,2,2627
5367,E02000001,2,63,2,3572
5368,E02000001,2,63,2,88
5369,E02000001,2,63,2,387
5370,E02000001,2,63,2,4448
5371,E02000001,2,63,2,1191
5372,E02000001,2,63,2,5212
5373,E02000001,2,63,2,3982
5374,E02000001,2,63,2,3419
5375,E02000001,2,63,2,2376
5376,E02000001,2,63,2,3981
5377,E02000001,2,63,2,2256
5378,E02000001,2,63,2,2380
5379,E02000001,2,63,2,3605
5380,E02000001,2,63,3,4578
5381,E02000001,2,63,4,5419
5382,E02000001,2,63,4,2163
5383,E02000001,2,63,4,2273
5384,E02000001,2,63,4,4965
5385,E02000001,2,63,4,3881
5386,E02000001,2,63,4,4972
5387,E02000001,2,63,4,1175
5388,E02000001,2,63,4,1687
5389,E02000001,2,63,4,5508
5390,E02000001,2,63,5,5528
5391,E02000001,2,63,6,3567
5392,E02000001,2,63,6,3401
5393,E02000001,2,63,6,4945
5394,E02000001,2,63,6,795
5395,E02000001,2,63,6,3086
5396,E02000001,2,63,6,162
5397,E02000001,2,63,6,4229
5398,E02000001,2,63,6,891
5399,E02000001,2,63,7,1123
5400,E02000001,2,63,8,2952
5401,E02000001,2,64,2,1228
5402,E02000001,2,64,2,2185
5403,E02000001,2,64,2,968
5404,E02000001,2,64,2,4797
5405,E02000001,2,64,2,4605
5406,E02000001,2,64,2,3745
5407,E02000001,2,64,2,4207
5408,E02000001,2,64,2,4185
5409,E02000001,2,64,2,2042
5410,E02000001,2,64,2,1556
5411,E02000001,2,64,2,2877
5412,E02000001,2,64,2,1319
5413,E02000001,2,64,2,4557
5414,E02000001,2,64,2,1847
5415,E02000001,2,64,2,3201
5416,E02000001,2,64,2,1083
5417,E02000001,2,64,2,3956
5418,E02000001,2,64,2,2593
5419,E02000001,2,64,2,404
5420,E02000001,2,64,2,1692
5421,E02000001,2,64,2,1832
5422,E02000001,2,64,2,671
5423,E02000001,2,64,2,2601
5424,E02000001,2,64,2,1839
5425,E02000001,2,64,3,1776
5426,E02000001,2,64,3,2342
5427,E02000001,2,64,4,4611
5428,E02000001,2,64,4,3655
5429,E02000001,2,64,4,1461
5430,E02000001,2,64,4,3209
5431,E02000001,2,64,4,4348
5432,E02000001,2,64,4,3809
5433,E02000001,2,64,4,539
5434,E02000001,2,64,4,5527
5435,E02000001,2,64,5,355
5436,E02000001,2,64,5,2210
5437,E02000001,2,64,6,3971
5438,E02000001,2,64,6,2974
5439,E02000001,2,64,6,648
5440,E02000001,2,64,6,2364
5441,E02000001,2,64,6,3828
5442,E02000001,2,64,6,1522
5443,E02000001,2,64,7,262
5444,E02000001,2,64,7,5507
5445,E02000001,2,64,8,2918
5446,E02000001,2,64,8,3620
5447,E02000001,2,65,2,635
5448,E02000001,2,65,2,877
5449,E02000001,2,65,2,481
5450,E02000001,2,65,2,4626
5451,E02000001,2,65,2,2604
5452,E02000001,2,65,2,4559
5453,E02000001,2,65,2,4861
5454,E02000001,2,65,2,4834
5455,E02000001,2,65,2,5191
5456,E02000001,2,65,2,2356
5457,E02000001,2,65,2,1163
5458,E02000001,2,65,2,782
5459,E02000001,2,65,2,4565
5460,E02000001,2,65,2,3151
5461,E02000001,2,65,2,4417
5462,E02000001,2,65,2,5161
5463,E02000001,2,65,2,2636
5464,E02000001,2,65,2,1130
5465,E02000001,2,65,2,788
5466,E02000001,2,65,2,4568
5467,E02000001,2,65,2,2571
5468,E02000001,2,65,2,1268
5469,E02000001,2,65,2,4766
5470,E02000001,2,65,2,2488
5471,E02000001,2,65,2,5457
5472,E02000001,2,65,2,3435
5473,E02000001,2,65,2,2513
5474,E02000001,2,65,2,1767
5475,E02000001,2,65,4,3129
5476,E02000001,2,65,4,1626
5477,E02000001,2,65,4,69
5478,E02000001,2,65,4,3412
5479,E02000001,2,65,4,3997
5480,E02000001,2,65,4,1518
5481,E02000001,2,65,4,1306
5482,E02000001,2,65,4,204
5483,E02000001,2,65,4,2189
5484,E02000001,2,65,4,860
5485,E02000001,2,65,5,2662
5486,E02000001,2,65,5,3611
5487,E02000001,2,65,5,2847
5488,E02000001,2,65,5,175
5489,E02000001,2,65,6,2697
5490,E02000001,2,65,6,865
5491,E02000001,2,65,6,2363
5492,E02000001,2,65,6,2371
5493,E02000001,2,65,6,4120
5494,E02000001,2,65,6,4442
5495,E02000001,2,65,8,1740
5496,E02000001,2,66,2,4669
5497,E02000001,2,66,2,822
5498,E02000001,2,66,2,4600
5499,E02000001,2,66,2,2647
5500,E02000001,2,66,2,1885
5501,E02000001,2,66,2,2543
5502,E02000001,2,66,2,5505
5503,E02000001,2,66,2,124
5504,E02000001,2,66,2,3261
5505,E02000001,2,66,2,4697
5506,E02000001,2,66,2,1106
5507,E02000001,2,66,2,4619
5508,E02000001,2,66,2,3255
5509,E02000001,2,66,2,1016
5510,E02000001,2,66,2,617
5511,E02000001,2,66,2,1197
5512,E02000001,2,66,2,4959
5513,E02000001,2,66,2,1000
5514,E02000001,2,66,2,1325
5515,E02000001,2,66,2,2510
5516,E02000001,2,66,2,1899
5517,E02000001,2,66,2,2275
5518,E02000001,2,66,2,3437
5519,E02000001,2,66,2,943
5520,E02000001,2,66,2,3103
5521,E02000001,2,66,2,4801
5522,E02000001,2,66,2,1094
5523,E02000001,2,66,2,2891
5524,E02000001,2,66,2,18
5525,E02000001,2,66,4,2561
5526,E02000001,2,66,4,1391
5527,E02000001,2,66,4,1481
5528,E02000001,2,66,4,328
5529,E02000001,2,66,4,2501
5530,E02000001,2,66,4,5510
5531,E02000001,2,66,4,3829
5532,E02000001,2,66,4,66
5533,E02000001,2,66,4,198
5534,E02000001,2,66,4,3500
5535,E02000001,2,66,4,1608
5536,E02000001,2,66,4,3908
5537,E02000001,2,66,5,4217
5538,E02000001,2,66,5,3559
5539,E02000001,2,66,5,1706
5540,E02000001,2,66,5,184
5541,E02000001,2,66,6,2360
5542,E02000001,2,66,6,4013
5543,E02000001,2,66,6,2136
5544,E02000001,2,66,6,3218
5545,E02000001,2,66,6,280
5546,E02000001,2,66,6,3749
5547,E02000001,2,66,6,432
5548,E02000001,2,66,6,2110
5549,E02000001,2,66,6,3832
5550,E02000001,2,66,6,5442
5551,E02000001,2,66,7,2328
5552,E02000001,2,66,7,872
5553,E02000001,2,67,2,2823
5554,E02000001,2,67,2,2688
5555,E02000001,2,67,2,2309
5556,E02000001,2,67,2,3105
5557,E02000001,2,67,2,1212
5558,E02000001,2,67,2,1849
5559,E02000001,2,67,2,4111
5560,E02000001,2,67,2,3649
5561,E02000001,2,67,2,742
5562,E02000001,2,67,2,4849
5563,E02000001,2,67,2,3073
5564,E02000001,2,67,2,2626
5565,E02000001,2,67,2,1503
5566,E02000001,2,67,2,5225
5567,E02000001,2,67,2,2680
5568,E02000001,2,67,2,180
5569,E02000001,2,67,2,1039
5570,E02000001,2,67,2,4929
5571,E02000001,2,67,2,146
5572,E02000001,2,67,4,4871
5573,E02000001,2,67,4,490
5574,E02000001,2,67,4,2521
5575,E02000001,2,67,4,846
5576,E02000001,2,67,4,1288
5577,E02000001,2,67,4,1223
5578,E02000001,2,67,4,3925
5579,E02000001,2,67,4,4414
5580,E02000001,2,67,4,516
5581,E02000001,2,67,5,3451
5582,E02000001,2,67,5,5328
5583,E02000001,2,67,6,168
5584,E02000001,2,67,6,279
5585,E02000001,2,67,6,5183
5586,E02000001,2,67,6,1977
5587,E02000001,2,67,6,773
5588,E02000001,2,67,8,1146
5589,E02000001,2,67,8,4227
5590,E02000001,2,68,2,2929
5591,E02000001,2,68,2,2519
5592,E02000001,2,68,2,3835
5593,E02000001,2,68,2,5435
5594,E02000001,2,68,2,2062
5595,E02000001,2,68,2,4827
5596,E02000001,2,68,2,1646
5597,E02000001,2,68,2,592
5598,E02000001,2,68,2,5278
5599,E02000001,2,68,3,2638
5600,E02000001,2,68,4,152
5601,E02000001,2,68,4,5521
5602,E02000001,2,68,5,4612
5603,E02000001,2,68,6,1781
5604,E02000001,2,68,6,522
5605,E02000001,2,68,6,3808
5606,E02000001,2,68,7,759
5607,E02000001,2,69,2,5485
5608,E02000001,2,69,2,2578
5609,E02000001,2,69,2,4162
5610,E02000001,2,69,2,3196
5611,E02000001,2,69,2,1861
5612,E02000001,2,69,2,3089
5613,E02000001,2,69,2,2656
5614,E02000001,2,69,2,2317
5615,E02000001,2,69,2,5394
5616,E02000001,2,69,2,3406
5617,E02000001,2,69,2,5231
5618,E02000001,2,69,2,273
5619,E02000001,2,69,2,5418
5620,E02000001,2,69,2,678
5621,E02000001,2,69,2,2298
5622,E02000001,2,69,2,2596
5623,E02000001,2,69,3,4562
5624,E02000001,2,69,4,427
5625,E02000001,2,69,4,1553
5626,E02000001,2,69,4,2315
5627,E02000001,2,69,4,747
5628,E02000001,2,69,5,1901
5629,E02000001,2,69,5,1284
5630,E02000001,2,69,5,2925
5631,E02000001,2,69,6,1748
5632,E02000001,2,69,6,5489
5633,E02000001,2,69,6,2149
5634,E02000001,2,69,6,5333
5635,E02000001,2,69,6,3273
5636,E02000001,2,69,7,3739
5637,E02000001,2,70,2,4360
5638,E02000001,2,70,2,3740
5639,E02000001,2,70,2,2349
5640,E02000001,2,70,2,1001
5641,E02000001,2,70,2,4090
5642,E02000001,2,70,2,3262
5643,E02000001,2,70,2,1762
5644,E02000001,2,70,2,3638
5645,E02000001,2,70,2,64
5646,E02000001,2,70,2,1456
5647,E02000001,2,70,2,2265
5648,E02000001,2,70,2,2541
5649,E02000001,2,70,2,1633
5650,E02000001,2,70,4,1880
5651,E02000001,2,70,4,5381
5652,E02000001,2,70,4,1624
5653,E02000001,2,70,4,3213
5654,E02000001,2,70,4,186
5655,E02000001,2,70,4,181
5656,E02000001,2,70,4,4057
5657,E02000001,2,70,5,2214
5658,E02000001,2,70,6,2258
5659,E02000001,2,70,6,1735
5660,E02000001,2,70,6,3628
5661,E02000001,2,70,6,89
5662,E02000001,2,71,2,1020
5663,E02000001,2,71,2,1022
5664,E02000001,2,71,2,4235
5665,E02000001,2,71,2,3758
5666,E02000001,2,71,2,1963
5667,E02000001,2,71,2,1844
5668,E02000001,2,71,2,1245
5669,E02000001,2,71,2,4643
5670,E02000001,2,71,2,4615
5671,E02000001,2,71,2,2234
5672,E02000001,2,71,2,1596
5673,E02000001,2,71,2,2141
5674,E02000001,2,71,3,5463
5675,E02000001,2,71,3,4748
5676,E02000001,2,71,4,1142
5677,E02000001,2,71,4,2126
5678,E02000001,2,71,4,4000
5679,E02000001,2,71,5,4614
5680,E02000001,2,71,5,4938
5681,E02000001,2,71,5,3836
5682,E02000001,2,71,6,1741
5683,E02000001,2,71,6,2182
5684,E02000001,2,71,6,313
5685,E02000001,2,71,7,3074
5686,E02000001,2,71,8,3270
5687,E02000001,2,72,2,721
5688,E02000001,2,72,2,632
5689,E02000001,2,72,2,4753
5690,E02000001,2,72,2,1557
5691,E02000001,2,72,2,3674
5692,E02000001,2,72,2,1153
5693,E02000001,2,72,2,1694
5694,E02000001,2,72,2,1860
5695,E02000001,2,72,2,3801
5696,E02000001,2,72,2,4338
5697,E02000001,2,72,3,1836
5698,E02000001,2,72,4,133
5699,E02000001,2,72,4,1076
5700,E02000001,2,72,4,5
5701,E02000001,2,72,4,3824
5702,E02000001,2,72,5,197
5703,E02000001,2,72,6,3964
5704,E02000001,2,72,6,1705
5705,E02000001,2,72,6,1516
5706,E02000001,2,72,7,3849
5707,E02000001,2,72,8,3452
5708,E02000001,2,73,2,482
5709,E02000001,2,73,2,2554
5710,E02000001,2,73,2,4918
5711,E02000001,2,73,2,1012
5712,E02000001,2,73,2,1893
5713,E02000001,2,73,2,213
5714,E02000001,2,73,2,4416
5715,E02000001,2,73,2,5429
5716,E02000001,2,73,2,4354
5717,E02000001,2,73,2,739
5718,E02000001,2,73,2,3160
5719,E02000001,2,73,2,543
5720,E02000001,2,73,2,264
5721,E02000001,2,73,2,244
5722,E02000001,2,73,2,4752
5723,E02000001,2,73,2,4328
5724,E02000001,2,73,2,594
5725,E02000001,2,73,3,1069
5726,E02000001,2,73,4,965
5727,E02000001,2,73,4,159
5728,E02000001,2,73,4,4037
5729,E02000001,2,73,4,4406
5730,E02000001,2,73,5,4404
5731,E02000001,2,73,6,3841
5732,E02000001,2,73,6,2177
5733,E02000001,2,73,6,1049
5734,E02000001,2,73,6,3871
5735,E02000001,2,73,6,4055
5736,E02000001,2,73,7,3922
5737,E02000001,2,73,7,4040
5738,E02000001,2,73,7,5382
5739,E02000001,2,74,2,1533
5740,E02000001,2,74,2,275
5741,E02000001,2,74,2,3200
5742,E02000001,2,74,2,3181
5743,E02000001,2,74,2,1006
5744,E02000001,2,74,2,867
5745,E02000001,2,74,2,2631
5746,E02000001,2,74,2,855
5747,E02000001,2,74,2,4419
5748,E02000001,2,74,2,4163
5749,E02000001,2,74,2,20
5750,E02000001,2,74,2,1335
5751,E02000001,2,74,2,3802
5752,E02000001,2,74,2,4846
5753,E02000001,2,74,4,4393
5754,E02000001,2,74,4,3425
5755,E02000001,2,74,4,390
5756,E02000001,2,74,4,2142
5757,E02000001,2,74,4,761
5758,E02000001,2,74,4,398
5759,E02000001,2,74,6,261
5760,E02000001,2,74,6,2948
5761,E02000001,2,74,6,1801
5762,E02000001,2,74,6,203
5763,E02000001,2,74,6,2060
5764,E02000001,2,74,6,4
5765,E02000001,2,75,2,5157
5766,E02000001,2,75,2,1835
5767,E02000001,2,75,2,5432
5768,E02000001,2,75,2,3410
5769,E02000001,2,75,2,925
5770,E02000001,2,75,2,3400
5771,E02000001,2,75,2,484
5772,E02000001,2,75,2,2071
5773,E02000001,2,75,2,4174
5774,E02000001,2,75,4,711
5775,E02000001,2,75,4,3395
5776,E02000001,2,75,4,426
5777,E02000001,2,75,4,4007
5778,E02000001,2,75,4,377
5779,E02000001,2,75,5,1645
5780,E02000001,2,75,6,2340
5781,E02000001,2,75,6,183
5782,E02000001,2,75,6,4432
5783,E02000001,2,75,6,1221
5784,E02000001,2,75,8,2362
5785,E02000001,2,76,2,3592
5786,E02000001,2,76,2,5149
5787,E02000001,2,76,2,2152
5788,E02000001,2,76,2,2297
5789,E02000001,2,76,2,1747
5790,E02000001,2,76,2,5518
5791,E02000001,2,76,2,3228
5792,E02000001,2,76,2,3775
5793,E02000001,2,76,2,584
5794,E02000001,2,76,2,1201
5795,E02000001,2,76,2,3231
5796,E02000001,2,76,2,4855
5797,E02000001,2,76,3,3058
5798,E02000001,2,76,4,2172
5799,E02000001,2,76,4,164
5800,E02000001,2,76,5,4805
5801,E02000001,2,76,5,861
5802,E02000001,2,76,6,4046
5803,E02000001,2,76,6,5265
5804,E02000001,2,76,7,4008
5805,E02000001,2,76,7,3657
5806,E02000001,2,77,2,4347
5807,E02000001,2,77,2,1483
5808,E02000001,2,77,2,5422
5809,E02000001,2,77,2,3429
5810,E02000001,2,77,2,1152
5811,E02000001,2,77,2,379
5812,E02000001,2,77,2,5237
5813,E02000001,2,77,3,4359
5814,E02000001,2,77,4,2244
5815,E02000001,2,77,4,1519
5816,E02000001,2,77,4,3223
5817,E02000001,2,77,6,2518
5818,E02000001,2,77,6,179
5819,E02000001,2,77,6,1463
5820,E02000001,2,77,6,2343
5821,E02000001,2,77,7,93
5822,E02000001,2,78,2,5451
5823,E02000001,2,78,2,1956
5824,E02000001,2,78,2,542
5825,E02000001,2,78,2,42
5826,E02000001,2,78,2,2634
5827,E02000001,2,78,2,926
5828,E02000001,2,78,2,709
5829,E02000001,2,78,2,2330
5830,E02000001,2,78,2,2895
5831,E02000001,2,78,2,1955
5832,E02000001,2,78,4,3569
5833,E02000001,2,78,4,1877
5834,E02000001,2,78,4,3814
5835,E02000001,2,78,4,1302
5836,E02000001,2,78,4,3782
5837,E02000001,2,78,4,1356
5838,E02000001,2,78,4,174
5839,E02000001,2,78,5,3264
5840,E02000001,2,78,5,5254
5841,E02000001,2,78,5,1308
5842,E02000001,2,78,5,1274
5843,E02000001,2,78,6,3573
5844,E02000001,2,78,6,882
5845,E02000001,2,78,6,1910
5846,E02000001,2,78,8,154
5847,E02000001,2,78,8,1120
5848,E02000001,2,79,2,1108
5849,E02000001,2,79,2,257
5850,E02000001,2,79,2,2909
5851,E02000001,2,79,2,1473
5852,E02000001,2,79,2,1043
5853,E02000001,2,79,2,5513
5854,E02000001,2,79,2,3254
5855,E02000001,2,79,2,1903
5856,E02000001,2,79,2,1795
5857,E02000001,2,79,2,2174
5858,E02000001,2,79,2,3772
5859,E02000001,2,79,2,4180
5860,E02000001,2,79,2,3439
5861,E02000001,2,79,2,4630
5862,E02000001,2,79,2,4650
5863,E02000001,2,79,2,1611
5864,E02000001,2,79,3,2652
5865,E02000001,2,79,4,1072
5866,E02000001,2,79,4,2127
5867,E02000001,2,79,4,1942
