HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
5167,E00166758,5,-2,2,1,-2,1,3,2,-1,2,2,4,1
1249,E00000016,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5457,E00166759,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
4998,E00166757,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2580,E00000025,5,-2,6,1,-2,1,2,1,-1,2,3,4,1
5361,E00166758,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5114,E00166757,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
1581,E00000019,5,-2,2,2,-2,2,2,1,-1,2,3,2,1
4202,E00000035,5,-2,6,3,-2,4,3,2,-1,2,3,6,1
2022,E00000021,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4701,E00166756,5,-2,6,2,-2,2,4,2,-1,2,1,2,2
5411,E00166759,5,-2,2,5,-2,2,4,2,-1,2,2,2,2
2303,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
2854,E00000026,5,-2,3,1,-2,1,2,1,-1,2,3,2,2
1921,E00000021,5,-2,3,2,-2,2,4,2,-1,2,1,2,3
418,E00000005,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
4284,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1281,E00000017,5,-2,2,2,-2,2,5,2,-1,2,1,2,2
246,E00000005,5,-2,2,1,-2,1,2,1,-1,2,2,2,2
971,E00000014,5,-2,5,1,-2,1,1,1,-1,2,7,2,1
3435,E00000028,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
2950,E00000026,5,-2,6,5,-2,2,3,1,-1,2,1,5,1
2513,E00000025,5,-2,2,1,-2,1,4,2,-1,2,2,2,3
1507,E00000018,5,-2,3,2,-2,2,3,1,-1,2,2,4,2
249,E00000005,5,-2,2,1,-2,1,2,1,-1,2,2,2,3
5448,E00166759,5,-2,3,2,-2,3,5,3,-1,2,4,2,1
5163,E00166758,5,-2,2,1,-2,1,3,2,-1,2,2,2,2
4963,E00166757,5,-2,6,3,-2,2,4,1,-1,2,9,2,1
4302,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
165,E00000003,5,-2,2,2,-2,2,6,4,-1,2,1,2,2
204,E00000003,5,-2,3,2,-2,4,6,4,-1,2,1,2,3
2044,E00000022,5,-2,2,1,-2,1,3,2,-1,2,6,2,2
2094,E00000022,5,-2,5,1,-2,1,1,1,-1,2,3,2,1
3949,E00000032,3,-2,5,1,-2,1,1,1,-1,2,7,7,1
399,E00000005,5,-2,6,3,-2,2,2,1,-1,2,5,2,2
5106,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5446,E00166759,5,-2,3,2,-2,3,4,2,-1,2,2,2,1
5284,E00166758,5,-2,6,1,-2,1,1,1,-1,2,8,4,1
53,E00000001,5,-2,3,1,-2,1,5,2,-1,2,1,2,1
1767,E00000020,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
77,E00000001,5,-2,5,2,-2,2,5,2,-1,2,2,2,1
2969,E00000026,5,-2,6,3,-2,2,4,1,-1,2,1,4,1
3118,E00000027,5,-2,3,3,-2,2,2,1,-1,2,1,3,1
4071,E00000032,5,-2,5,2,-2,4,5,3,-1,2,2,7,1
1929,E00000021,5,-2,3,3,-2,3,6,4,-1,2,2,2,1
1785,E00000020,5,-2,6,3,-2,2,3,2,-1,2,4,2,2
1556,E00000018,4,-2,6,1,-2,1,6,4,-1,2,1,2,1
4413,E00166755,5,-2,6,5,-2,2,3,2,-1,2,1,6,1
1384,E00000017,5,-2,6,1,-2,1,3,1,-1,2,2,2,3
2877,E00000026,5,-2,3,1,-2,1,4,2,-1,2,9,4,1
1319,E00000017,5,-2,3,1,-2,1,2,1,-1,2,2,2,2
4733,E00166756,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2642,E00000025,5,-2,6,1,-2,1,4,2,-1,2,1,2,2
4557,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
1534,E00000018,5,-2,6,1,-2,1,2,1,-1,2,4,4,1
4103,E00000035,5,-2,2,1,-2,1,4,2,-1,2,1,4,2
2608,E00000025,5,-2,6,2,-2,2,3,1,-1,2,9,7,1
3224,E00000027,5,-2,6,5,-2,2,2,1,-1,2,3,4,1
4051,E00000032,5,-2,5,3,-2,2,5,3,-1,2,2,2,1
1681,E00000019,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1578,E00000018,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1192,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
5230,E00166758,5,-2,2,2,-2,2,6,3,-1,2,4,2,1
4932,E00166757,5,-2,6,2,-2,2,3,1,-1,2,1,4,1
4817,E00166757,5,-2,3,2,-2,2,4,2,-1,1,2,3,1
6,E00000001,5,-2,2,3,-2,4,4,2,-1,2,4,2,1
1458,E00000018,5,-2,2,1,-2,1,3,2,-1,2,1,2,3
59,E00000001,5,-2,3,2,-2,2,5,3,-1,2,1,2,3
4949,E00166757,5,-2,6,1,-2,1,4,1,-1,1,2,4,1
2702,E00000025,5,-2,6,5,-2,2,6,4,-1,2,1,2,1
2118,E00000022,5,-2,5,4,-2,2,4,2,-1,2,1,2,1
1417,E00000017,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
1847,E00000021,5,-2,2,1,-2,1,3,2,-1,2,2,2,2
4545,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3938,E00000031,5,-2,6,1,-2,1,3,2,-1,2,9,5,1
4784,E00166757,5,-2,2,1,-2,1,4,2,-1,2,1,4,2
3598,E00000029,5,-2,5,1,-2,1,3,1,-1,2,6,2,1
681,E00000012,5,-2,2,2,-2,2,4,1,-1,2,1,4,1
1838,E00000021,5,-2,2,1,-2,1,3,1,-1,2,4,2,1
5552,E00166759,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3851,E00000030,5,-2,6,5,-2,2,4,2,-1,2,2,2,1
1636,E00000019,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
4032,E00000032,5,-2,5,2,-2,3,4,2,-1,2,5,8,2
3283,E00000027,5,-2,6,5,-2,4,6,4,-1,2,1,2,1
2989,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,1,-1,-1,1
3422,E00000028,5,-2,6,1,-2,1,1,1,-1,2,2,2,2
4642,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
3739,E00000030,5,-2,2,4,-2,2,1,1,-1,2,3,2,1
3201,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,8,1
2311,E00000024,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
5258,E00166758,5,-2,3,3,-2,2,3,1,-1,2,1,2,2
4741,E00166756,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2545,E00000025,5,-2,3,1,-2,1,4,2,-1,2,2,2,2
1834,E00000021,4,-2,2,1,-2,1,3,1,-1,2,2,2,2
3481,E00000028,5,-2,6,2,-2,2,3,1,-1,2,2,4,1
5401,E00166759,5,-2,2,2,-2,2,3,2,-1,2,1,2,1
1083,E00000016,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
1919,E00000021,5,-2,3,2,-2,2,4,1,-1,2,1,2,3
4758,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,6,1
181,E00000003,5,-2,3,4,-2,2,4,2,-1,2,2,2,1
1803,E00000020,5,-2,6,3,-2,3,4,2,-1,2,1,2,1
5139,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
4146,E00000035,5,-2,6,1,-2,1,2,1,-1,1,2,6,1
5516,E00166759,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
2744,E00000025,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
5355,E00166758,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
3396,E00000028,5,-2,2,2,-2,2,3,1,-1,2,9,2,1
4122,E00000035,5,-2,3,2,-2,2,3,2,-1,2,1,4,1
440,E00000005,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
1590,E00000019,5,-2,2,2,-2,2,3,2,-1,2,1,2,1
1013,E00000014,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
2876,E00000026,5,-2,3,1,-2,1,4,2,-1,2,2,2,3
2257,E00000024,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
4903,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,6,1
3956,E00000032,5,-2,5,1,-2,1,1,1,-1,2,2,6,2
3239,E00000027,5,-2,6,1,-2,1,3,2,-1,2,1,6,1
1564,E00000018,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4422,E00166755,5,-2,6,1,-2,1,4,2,-1,2,1,6,1
345,E00000005,5,-2,3,3,-2,2,3,1,-1,2,2,2,2
3982,E00000032,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
1496,E00000018,5,-2,2,2,-2,4,6,4,-1,2,1,2,3
3391,E00000028,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
2593,E00000025,5,-2,6,1,-2,1,3,2,-1,2,1,2,1
5529,E00166759,5,-2,6,2,-2,3,4,1,-1,2,9,2,1
5461,E00166759,5,-2,5,1,-2,1,3,1,-1,2,8,2,1
199,E00000003,4,-2,3,2,-2,3,6,4,-1,2,1,2,2
5455,E00166759,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
404,E00000005,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
480,E00000005,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1852,E00000021,5,-2,2,2,-2,2,3,2,-1,2,1,6,1
4513,E00166755,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
921,E00000013,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2009,E00000021,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4080,E00000032,5,-2,5,3,-2,4,6,3,-1,2,8,2,1
3834,E00000030,5,-2,5,4,-2,4,5,3,-1,2,7,7,1
3988,E00000032,5,-2,5,1,-2,1,3,1,-1,2,5,7,1
724,E00000012,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
442,E00000005,5,-2,6,2,-2,2,4,1,-1,2,1,2,3
995,E00000014,5,-2,5,1,-2,1,2,1,-1,2,6,2,1
628,E00000010,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
5475,E00166759,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
407,E00000005,5,-2,6,1,-2,1,3,1,-1,2,2,2,2
5283,E00166758,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
3787,E00000030,5,-2,5,1,-2,1,3,1,-1,2,3,4,1
2685,E00000025,5,-2,6,1,-2,1,5,2,-1,2,2,2,2
2902,E00000026,5,-2,6,1,-2,1,2,1,-1,2,4,3,1
4012,E00000032,5,-2,5,2,-2,4,3,2,-1,2,6,2,1
3694,E00000029,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3755,E00000030,5,-2,5,1,-2,1,1,1,-1,2,8,2,1
734,E00000012,5,-2,5,1,-2,1,3,1,-1,2,8,2,1
1685,E00000020,5,-2,2,1,-2,1,2,1,-1,2,3,2,2
803,E00000013,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
1692,E00000020,5,-2,2,1,-2,1,3,1,-1,2,4,2,1
1832,E00000021,5,-2,2,1,-2,1,2,1,-1,2,1,2,3
2664,E00000025,5,-2,6,2,-2,2,4,2,-1,1,2,5,1
3658,E00000029,5,-2,6,2,-2,2,3,2,-1,2,3,6,1
4851,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
1122,E00000016,5,-2,2,2,-2,2,4,2,-1,2,1,6,2
1113,E00000016,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
1305,E00000017,5,-2,2,2,-2,2,6,4,-1,2,2,2,1
527,E00000007,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
671,E00000012,5,-2,2,1,-2,1,2,1,-1,2,2,6,1
391,E00000005,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
5115,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2601,E00000025,5,-2,6,1,-2,1,3,2,-1,2,2,4,1
1127,E00000016,5,-2,2,2,-2,3,4,2,-1,2,2,2,2
3943,E00000031,5,-2,6,1,-2,1,4,1,-1,2,2,2,1
4607,E00166756,5,-2,3,3,-2,2,3,2,-1,2,2,2,3
2329,E00000024,5,-2,6,1,-2,1,3,2,-1,2,1,2,3
4804,E00166757,5,-2,3,1,-2,1,3,2,-1,2,1,2,1
3946,E00000031,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5304,E00166758,5,-2,6,2,-2,2,3,2,-1,2,7,2,1
2817,E00000025,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
791,E00000012,5,-2,6,3,-2,2,3,1,-1,2,4,2,2
3673,E00000029,5,-2,6,3,-2,4,4,2,-1,2,1,5,1
1682,E00000020,5,-2,2,1,-2,1,2,1,-1,2,2,2,1
4485,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
288,E00000005,5,-2,2,1,-2,1,4,1,-1,2,1,2,1
3002,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
303,E00000005,5,-2,2,5,-2,2,4,1,-1,2,2,2,2
1285,E00000017,5,-2,2,2,-2,2,5,3,-1,2,1,2,2
1981,E00000021,5,-2,6,1,-2,1,4,1,-1,2,2,2,1
5179,E00166758,5,-2,2,2,-2,2,3,2,-1,2,6,2,2
3877,E00000031,5,-2,3,1,-2,1,3,1,-1,2,2,5,1
1728,E00000020,5,-2,2,1,-2,1,6,1,-1,2,2,2,2
1625,E00000019,4,-2,3,2,-2,4,5,3,-1,2,3,2,1
2885,E00000026,5,-2,3,1,-2,1,5,1,-1,1,2,2,2
4169,E00000035,5,-2,6,2,-2,2,2,1,-1,2,1,8,1
5125,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
120,E00000003,5,-2,2,1,-2,1,4,2,-1,2,2,8,1
5317,E00166758,5,-2,6,1,-2,1,4,1,-1,2,2,2,1
2652,E00000025,5,-2,6,1,-2,1,4,2,-1,2,1,6,1
3490,E00000028,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
5187,E00166758,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
717,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
2981,E00000026,5,-2,6,1,-2,1,5,1,-1,2,1,4,1
4486,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1839,E00000021,5,-2,2,1,-2,1,3,1,-1,2,4,2,1
3277,E00000027,5,-2,6,1,-2,1,6,1,-1,2,1,2,1
1044,E00000014,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
3394,E00000028,5,-2,2,1,-2,1,3,1,-1,2,2,2,2
4887,E00166757,5,-2,6,1,-2,1,3,1,-1,2,3,2,1
3973,E00000032,5,-2,5,1,-2,1,2,1,-1,2,5,6,3
4298,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3487,E00000028,2,-2,6,5,-2,3,3,1,-1,2,1,4,1
1005,E00000014,5,-2,5,1,-2,1,2,1,-1,2,5,7,1
4248,E00000035,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3419,E00000028,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
3,E00000001,5,-2,2,1,-2,1,4,2,-1,2,4,4,1
3867,E00000030,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
2740,E00000025,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2178,E00000023,5,-2,3,2,-2,3,4,2,-1,2,2,8,2
937,E00000014,5,-2,2,1,-2,1,2,1,-1,2,2,3,1
2494,E00000025,5,-2,2,1,-2,1,2,1,-1,2,2,2,1
1808,E00000020,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1455,E00000018,5,-2,2,1,-2,1,3,1,-1,2,2,2,2
2376,E00000024,5,-2,6,1,-2,1,6,1,-1,2,1,2,1
3039,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1875,E00000021,5,-2,2,2,-2,2,4,2,-1,2,4,2,2
4896,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
963,E00000014,5,-2,5,1,-2,1,1,1,-1,2,1,2,1
3379,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4269,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2898,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
3597,E00000029,5,-2,5,1,-2,1,3,1,-1,2,6,2,1
4225,E00000035,5,-2,6,5,-2,2,4,3,-1,2,9,2,2
4938,E00166757,5,-2,6,5,-2,2,3,1,-1,1,2,6,1
4975,E00166757,5,-2,6,3,-2,2,4,3,-1,1,1,2,1
5008,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2002,E00000021,5,-2,6,1,-2,1,5,1,-1,2,4,2,1
2432,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
624,E00000010,5,-2,5,1,-2,1,3,1,-1,2,1,2,1
1029,E00000014,5,-2,6,1,-2,1,1,1,-1,2,6,5,1
1927,E00000021,5,-2,3,1,-2,1,6,1,-1,2,1,2,1
4754,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,2,3
3698,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4014,E00000032,5,-2,5,1,-2,1,4,1,-1,2,4,2,1
4519,E00166755,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2548,E00000025,5,-2,3,2,-2,4,4,2,-1,2,2,4,1
2299,E00000024,5,-2,6,1,-2,1,2,1,-1,2,4,2,1
5063,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2496,E00000025,5,-2,2,1,-2,1,2,1,-1,2,2,2,1
307,E00000005,5,-2,2,2,-2,2,4,2,-1,2,3,2,2
1363,E00000017,5,-2,5,1,-2,1,4,3,-1,2,2,2,1
3981,E00000032,5,-2,5,1,-2,1,3,1,-1,2,1,2,1
3930,E00000031,5,-2,5,1,-2,1,5,1,-1,2,4,2,1
4167,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,5,1
5436,E00166759,5,-2,3,2,-2,2,3,2,-1,2,1,2,2
3513,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2445,E00000024,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
728,E00000012,5,-2,5,1,-2,1,3,1,-1,2,4,2,1
1128,E00000016,5,-2,2,2,-2,4,4,2,-1,2,3,3,1
4457,E00166755,5,-2,6,1,-2,1,6,1,-1,2,2,2,1
4662,E00166756,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
4680,E00166756,5,-2,6,1,-2,1,3,2,-1,2,2,2,1
1018,E00000014,5,-2,5,1,-2,1,3,1,-1,2,7,2,1
3374,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3953,E00000032,5,-2,5,1,-2,1,1,1,-1,2,8,2,1
1566,E00000018,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4097,E00000035,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
2713,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4575,E00166756,5,-2,2,1,-2,1,3,1,-1,1,2,3,1
464,E00000005,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2256,E00000024,5,-2,2,1,-2,1,4,1,-1,2,2,2,2
808,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,2,1
5306,E00166758,5,-2,6,3,-2,2,3,2,-1,2,1,2,1
2252,E00000024,5,-2,2,1,-2,1,3,2,-1,2,1,4,1
3857,E00000030,5,-2,6,5,-2,3,5,3,-1,2,1,2,1
916,E00000013,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3688,E00000029,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
3579,E00000029,5,-2,5,5,-2,3,1,1,-1,2,5,6,1
1322,E00000017,5,-2,3,1,-2,1,3,2,-1,2,4,6,1
3966,E00000032,5,-2,5,1,-2,1,2,1,-1,2,3,3,1
2380,E00000024,5,-2,6,1,-2,1,6,4,-1,2,3,6,1
3533,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3806,E00000030,5,-2,5,4,-2,2,4,2,-1,2,5,2,2
2086,E00000022,5,-2,3,2,-2,3,4,3,-1,2,1,2,2
2661,E00000025,5,-2,6,5,-2,2,4,1,-1,2,1,2,1
3605,E00000029,5,-2,5,1,-2,1,3,1,-1,2,1,6,3
325,E00000005,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
1064,E00000016,5,-2,2,1,-2,1,2,1,-1,2,1,2,1
4387,E00166755,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
3354,E00000027,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
258,E00000005,5,-2,2,1,-2,1,3,1,-1,2,2,2,1
4147,E00000035,3,-2,6,1,-2,1,2,1,-1,2,2,4,1
2327,E00000024,5,-2,6,1,-2,1,3,2,-1,2,7,2,1
2018,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4591,E00166756,5,-2,3,1,-2,1,1,1,-1,2,2,2,2
1180,E00000016,5,-2,3,2,-2,3,5,1,-1,2,3,2,2
4228,E00000035,5,-2,6,2,-2,3,4,2,-1,2,1,4,1
2889,E00000026,2,-2,5,3,-2,2,3,2,-1,2,2,2,1
1260,E00000016,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2304,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
1913,E00000021,5,-2,3,1,-2,1,4,1,-1,2,2,2,1
3350,E00000027,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
1007,E00000014,5,-2,5,1,-2,1,2,1,-1,2,8,8,1
1638,E00000019,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
3432,E00000028,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
3203,E00000027,5,-2,6,2,-2,2,2,1,-1,2,1,2,1
1182,E00000016,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
1334,E00000017,5,-2,3,1,-2,1,5,3,-1,2,1,2,3
2558,E00000025,5,-2,5,1,-2,1,6,4,-1,2,4,4,1
1225,E00000016,5,-2,6,2,-2,3,2,1,-1,2,2,2,2
520,E00000007,5,-2,6,1,-2,1,2,1,-1,2,1,4,2
1622,E00000019,5,-2,3,1,-2,1,4,1,-1,2,1,3,2
3655,E00000029,5,-2,6,2,-2,2,3,1,-1,2,1,2,3
4280,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1
830,E00000013,5,-2,2,1,-2,1,3,2,-1,2,2,2,2
736,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,2
240,E00000005,5,-2,2,3,-2,2,1,1,-1,2,2,2,2
3609,E00000029,5,-2,5,2,-2,2,3,1,-1,2,2,7,1
2401,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1352,E00000017,5,-2,3,2,-2,3,6,2,-1,2,1,2,1
595,E00000010,5,-2,3,3,-2,2,2,1,-1,2,2,2,1
5252,E00166758,5,-2,3,2,-2,2,3,1,-1,2,1,2,3
3065,E00000027,5,-2,2,1,-2,1,2,1,-1,2,1,2,1
4218,E00000035,5,-2,6,2,-2,2,4,2,-1,2,1,2,1
2922,E00000026,5,-2,6,3,-2,2,2,1,-1,2,4,2,2
3922,E00000031,5,-2,5,4,-2,2,4,2,-1,2,7,2,1
5080,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2547,E00000025,5,-2,3,2,-2,2,4,2,-1,2,1,2,1
763,E00000012,5,-2,5,3,-2,2,3,2,-1,2,2,2,1
1142,E00000016,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
2341,E00000024,5,-2,6,2,-2,2,3,2,-1,2,1,2,2
4472,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
953,E00000014,5,-2,3,1,-2,1,2,1,-1,2,3,2,1
3492,E00000028,5,-2,6,1,-2,1,4,3,-1,2,2,2,2
3750,E00000030,5,-2,3,1,-2,1,5,3,-1,2,5,5,2
2983,E00000026,5,-2,6,3,-2,2,5,2,-1,2,9,4,1
2113,E00000022,5,-2,5,2,-2,2,4,2,-1,2,6,4,1
1010,E00000014,5,-2,5,5,-2,2,2,1,-1,2,4,2,1
3247,E00000027,4,-2,6,2,-2,2,3,2,-1,2,1,6,1
1911,E00000021,5,-2,3,2,-2,2,3,3,-1,2,1,2,2
4249,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2407,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
2497,E00000025,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
3198,E00000027,5,-2,6,1,-2,1,2,1,-1,2,4,6,1
927,E00000014,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
1645,E00000019,5,-2,6,5,-2,4,3,2,-1,2,1,4,1
884,E00000013,5,-2,6,3,-2,2,2,1,-1,2,2,4,1
1420,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
2033,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5468,E00166759,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
2455,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3842,E00000030,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
4653,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,7,1
19,E00000001,5,-2,2,1,-2,1,5,3,-1,2,1,3,1
223,E00000003,5,-2,6,5,-2,3,6,4,-1,2,4,3,1
2773,E00000025,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3881,E00000031,5,-2,5,2,-2,2,1,1,-1,2,6,2,1
1716,E00000020,5,-2,2,1,-2,1,4,2,-1,2,2,4,2
3791,E00000030,5,-2,5,1,-2,1,3,2,-1,2,4,6,1
806,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,2,1
3335,E00000027,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4061,E00000032,5,-2,5,2,-2,4,5,3,-1,1,6,6,1
2032,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5054,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
449,E00000005,5,-2,6,2,-2,3,4,2,-1,2,8,2,1
5059,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2348,E00000024,5,-2,6,1,-2,1,4,1,-1,2,1,2,3
3909,E00000031,5,-2,5,2,-2,4,3,2,-1,2,6,2,1
5450,E00166759,5,-2,5,1,-2,1,1,1,-1,2,3,2,1
4822,E00166757,5,-2,5,1,-2,1,4,1,-1,2,2,4,1
1710,E00000020,5,-2,2,5,-2,3,3,1,-1,2,1,2,1
159,E00000003,5,-2,2,2,-2,2,6,3,-1,2,1,6,2
