HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO,HRPID,FILLED
303,E00000005,5,-2,2,5,-2,2,4,1,-1,2,2,2,2,3261,False
1285,E00000017,5,-2,2,2,-2,2,5,3,-1,2,1,2,2,1219,True
1981,E00000021,5,-2,6,1,-2,1,4,1,-1,2,2,2,1,4120,True
5179,E00166758,5,-2,2,2,-2,2,3,2,-1,2,6,2,2,2549,True
3877,E00000031,5,-2,3,1,-2,1,3,1,-1,2,2,5,1,5250,True
1728,E00000020,5,-2,2,1,-2,1,6,1,-1,2,2,2,2,4378,True
1625,E00000019,4,-2,3,2,-2,4,5,3,-1,2,3,2,1,2550,False
2885,E00000026,5,-2,3,1,-2,1,5,1,-1,1,2,2,2,4133,True
4169,E00000035,5,-2,6,2,-2,2,2,1,-1,2,1,8,1,1650,True
5125,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
120,E00000003,5,-2,2,1,-2,1,4,2,-1,2,2,8,1,5324,True
5317,E00166758,5,-2,6,1,-2,1,4,1,-1,2,2,2,1,4437,True
2652,E00000025,5,-2,6,1,-2,1,4,2,-1,2,1,6,1,5864,True
3490,E00000028,5,-2,6,1,-2,1,4,1,-1,2,2,4,1,3217,True
5187,E00166758,5,-2,2,1,-2,1,4,1,-1,2,2,2,1,5251,True
717,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,1,4593,True
2981,E00000026,5,-2,6,1,-2,1,5,1,-1,2,1,4,1,4134,True
4486,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1839,E00000021,5,-2,2,1,-2,1,3,1,-1,2,4,2,1,5424,True
3277,E00000027,5,-2,6,1,-2,1,6,1,-1,2,1,2,1,1413,True
1044,E00000014,5,-2,6,1,-2,1,2,1,-1,2,1,6,1,3173,True
3394,E00000028,5,-2,2,1,-2,1,3,1,-1,2,2,2,2,860,True
4887,E00166757,5,-2,6,1,-2,1,3,1,-1,2,3,2,1,2625,True
3973,E00000032,5,-2,5,1,-2,1,2,1,-1,2,5,6,3,1054,True
4298,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
3487,E00000028,2,-2,6,5,-2,3,3,1,-1,2,1,4,1,5310,False
1005,E00000014,5,-2,5,1,-2,1,2,1,-1,2,5,7,1,4135,True
4248,E00000035,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
3419,E00000028,5,-2,6,1,-2,1,1,1,-1,2,1,2,1,5374,True
3,E00000001,5,-2,2,1,-2,1,4,2,-1,2,4,4,1,3218,True
3867,E00000030,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1,-1,False
2740,E00000025,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
2178,E00000023,5,-2,3,2,-2,3,4,2,-1,2,2,8,2,4655,True
937,E00000014,5,-2,2,1,-2,1,2,1,-1,2,2,3,1,4728,True
2494,E00000025,5,-2,2,1,-2,1,2,1,-1,2,2,2,1,2085,True
1808,E00000020,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1455,E00000018,5,-2,2,1,-2,1,3,1,-1,2,2,2,2,4262,True
2376,E00000024,5,-2,6,1,-2,1,6,1,-1,2,1,2,1,5375,True
3039,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
1875,E00000021,5,-2,2,2,-2,2,4,2,-1,2,4,2,2,1340,True
4896,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,4,1,4136,True
963,E00000014,5,-2,5,1,-2,1,1,1,-1,2,1,2,1,4504,True
3379,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
4269,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
2898,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,4992,True
3597,E00000029,5,-2,5,1,-2,1,3,1,-1,2,6,2,1,4379,True
4225,E00000035,5,-2,6,5,-2,2,4,3,-1,2,9,2,2,5137,False
4938,E00166757,5,-2,6,5,-2,2,3,1,-1,1,2,6,1,5680,False
4975,E00166757,5,-2,6,3,-2,2,4,3,-1,1,1,2,1,2603,True
5008,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2002,E00000021,5,-2,6,1,-2,1,5,1,-1,2,4,2,1,2757,True
2432,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
624,E00000010,5,-2,5,1,-2,1,3,1,-1,2,1,2,1,4895,True
1029,E00000014,5,-2,6,1,-2,1,1,1,-1,2,6,5,1,4208,True
1927,E00000021,5,-2,3,1,-2,1,6,1,-1,2,1,2,1,4491,True
4754,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,2,3,3757,True
3698,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
4014,E00000032,5,-2,5,1,-2,1,4,1,-1,2,4,2,1,1434,True
4519,E00166755,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1,-1,False
2548,E00000025,5,-2,3,2,-2,4,4,2,-1,2,2,4,1,1922,False
2299,E00000024,5,-2,6,1,-2,1,2,1,-1,2,4,2,1,4834,True
5063,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
2496,E00000025,5,-2,2,1,-2,1,2,1,-1,2,2,2,1,439,True
307,E00000005,5,-2,2,2,-2,2,4,2,-1,2,3,2,2,2551,True
1363,E00000017,5,-2,5,1,-2,1,4,3,-1,2,2,2,1,2791,True
3981,E00000032,5,-2,5,1,-2,1,3,1,-1,2,1,2,1,5376,True
3930,E00000031,5,-2,5,1,-2,1,5,1,-1,2,4,2,1,5042,True
4167,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,5,1,4594,True
5436,E00166759,5,-2,3,2,-2,2,3,2,-1,2,1,2,2,482,True
3513,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2445,E00000024,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1,-1,False
728,E00000012,5,-2,5,1,-2,1,3,1,-1,2,4,2,1,5198,True
1128,E00000016,5,-2,2,2,-2,4,4,2,-1,2,3,3,1,1385,False
4457,E00166755,5,-2,6,1,-2,1,6,1,-1,2,2,2,1,4469,True
4662,E00166756,5,-2,6,1,-2,1,2,1,-1,2,2,2,1,2431,True
4680,E00166756,5,-2,6,1,-2,1,3,2,-1,2,2,2,1,4263,True
1018,E00000014,5,-2,5,1,-2,1,3,1,-1,2,7,2,1,4380,True
3374,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
3953,E00000032,5,-2,5,1,-2,1,1,1,-1,2,8,2,1,427,True
1566,E00000018,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
4097,E00000035,5,-2,2,1,-2,1,3,2,-1,2,1,2,1,4827,True
2713,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
4575,E00166756,5,-2,2,1,-2,1,3,1,-1,1,2,3,1,4209,True
464,E00000005,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
2256,E00000024,5,-2,2,1,-2,1,4,1,-1,2,2,2,2,5377,True
808,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,2,1,4750,True
5306,E00166758,5,-2,6,3,-2,2,3,2,-1,2,1,2,1,2411,True
2252,E00000024,5,-2,2,1,-2,1,3,2,-1,2,1,4,1,2075,True
3857,E00000030,5,-2,6,5,-2,3,5,3,-1,2,1,2,1,1099,False
916,E00000013,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
3688,E00000029,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1,-1,False
3579,E00000029,5,-2,5,5,-2,3,1,1,-1,2,5,6,1,2065,False
1322,E00000017,5,-2,3,1,-2,1,3,2,-1,2,4,6,1,4671,True
3966,E00000032,5,-2,5,1,-2,1,2,1,-1,2,3,3,1,2714,True
2380,E00000024,5,-2,6,1,-2,1,6,4,-1,2,3,6,1,5378,True
3533,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
3806,E00000030,5,-2,5,4,-2,2,4,2,-1,2,5,2,2,3753,True
2086,E00000022,5,-2,3,2,-2,3,4,3,-1,2,1,2,2,1804,True
2661,E00000025,5,-2,6,5,-2,2,4,1,-1,2,1,2,1,3159,False
3605,E00000029,5,-2,5,1,-2,1,3,1,-1,2,1,6,3,5379,True
325,E00000005,5,-2,3,1,-2,1,2,1,-1,2,1,2,1,5325,True
1064,E00000016,5,-2,2,1,-2,1,2,1,-1,2,1,2,1,3913,True
4387,E00166755,5,-2,6,1,-2,1,3,1,-1,2,2,2,1,4347,True
3354,E00000027,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1,-1,False
258,E00000005,5,-2,2,1,-2,1,3,1,-1,2,2,2,1,5326,True
4147,E00000035,3,-2,6,1,-2,1,2,1,-1,2,2,4,1,3109,True
2327,E00000024,5,-2,6,1,-2,1,3,2,-1,2,7,2,1,440,True
2018,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
4591,E00166756,5,-2,3,1,-2,1,1,1,-1,2,2,2,2,4807,True
1180,E00000016,5,-2,3,2,-2,3,5,1,-1,2,3,2,2,2552,True
4228,E00000035,5,-2,6,2,-2,3,4,2,-1,2,1,4,1,2553,True
2889,E00000026,2,-2,5,3,-2,2,3,2,-1,2,2,2,1,4789,True
1260,E00000016,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2304,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,4,1,1814,True
1913,E00000021,5,-2,3,1,-2,1,4,1,-1,2,2,2,1,547,True
3350,E00000027,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1,-1,False
1007,E00000014,5,-2,5,1,-2,1,2,1,-1,2,8,8,1,823,True
1638,E00000019,5,-2,6,1,-2,1,3,1,-1,2,2,2,1,1366,True
3432,E00000028,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,4137,True
3203,E00000027,5,-2,6,2,-2,2,2,1,-1,2,1,2,1,2007,True
1182,E00000016,5,-2,5,1,-2,1,2,1,-1,2,2,2,1,5327,True
1334,E00000017,5,-2,3,1,-2,1,5,3,-1,2,1,2,3,1626,True
2558,E00000025,5,-2,5,1,-2,1,6,4,-1,2,4,4,1,1314,True
1225,E00000016,5,-2,6,2,-2,3,2,1,-1,2,2,2,2,677,True
520,E00000007,5,-2,6,1,-2,1,2,1,-1,2,1,4,2,776,True
1622,E00000019,5,-2,3,1,-2,1,4,1,-1,2,1,3,2,5328,True
3655,E00000029,5,-2,6,2,-2,2,3,1,-1,2,1,2,3,5428,True
4280,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1,-1,False
830,E00000013,5,-2,2,1,-2,1,3,2,-1,2,2,2,2,1773,True
736,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,2,3219,True
240,E00000005,5,-2,2,3,-2,2,1,1,-1,2,2,2,2,1267,True
3609,E00000029,5,-2,5,2,-2,2,3,1,-1,2,2,7,1,2008,True
2401,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1352,E00000017,5,-2,3,2,-2,3,6,2,-1,2,1,2,1,2462,True
595,E00000010,5,-2,3,3,-2,2,2,1,-1,2,2,2,1,2463,True
5252,E00166758,5,-2,3,2,-2,2,3,1,-1,2,1,2,3,1862,True
3065,E00000027,5,-2,2,1,-2,1,2,1,-1,2,1,2,1,3194,True
4218,E00000035,5,-2,6,2,-2,2,4,2,-1,2,1,2,1,2464,True
2922,E00000026,5,-2,6,3,-2,2,2,1,-1,2,4,2,2,2465,True
3922,E00000031,5,-2,5,4,-2,2,4,2,-1,2,7,2,1,5736,True
5080,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
2547,E00000025,5,-2,3,2,-2,2,4,2,-1,2,1,2,1,4475,True
763,E00000012,5,-2,5,3,-2,2,3,2,-1,2,2,2,1,2359,True
1142,E00000016,5,-2,3,1,-2,1,2,1,-1,2,1,2,2,5676,True
2341,E00000024,5,-2,6,2,-2,2,3,2,-1,2,1,2,2,528,True
4472,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
953,E00000014,5,-2,3,1,-2,1,2,1,-1,2,3,2,1,5329,True
3492,E00000028,5,-2,6,1,-2,1,4,3,-1,2,2,2,2,5330,True
3750,E00000030,5,-2,3,1,-2,1,5,3,-1,2,5,5,2,441,True
2983,E00000026,5,-2,6,3,-2,2,5,2,-1,2,9,4,1,4735,True
2113,E00000022,5,-2,5,2,-2,2,4,2,-1,2,6,4,1,2009,True
1010,E00000014,5,-2,5,5,-2,2,2,1,-1,2,4,2,1,1876,False
3247,E00000027,4,-2,6,2,-2,2,3,2,-1,2,1,6,1,1347,True
1911,E00000021,5,-2,3,2,-2,2,3,3,-1,2,1,2,2,2482,True
4249,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
2407,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
2497,E00000025,5,-2,2,1,-2,1,2,1,-1,2,4,2,1,3304,True
3198,E00000027,5,-2,6,1,-2,1,2,1,-1,2,4,6,1,5085,True
927,E00000014,5,-2,2,1,-2,1,1,1,-1,2,2,2,1,1730,True
1645,E00000019,5,-2,6,5,-2,4,3,2,-1,2,1,4,1,5779,False
884,E00000013,5,-2,6,3,-2,2,2,1,-1,2,2,4,1,1386,True
1420,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
2033,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
5468,E00166759,5,-2,6,1,-2,1,1,1,-1,2,1,2,1,4936,True
2455,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
3842,E00000030,5,-2,6,1,-2,1,3,1,-1,2,1,2,1,5022,True
4653,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,7,1,4505,True
19,E00000001,5,-2,2,1,-2,1,5,3,-1,2,1,3,1,4293,True
223,E00000003,5,-2,6,5,-2,3,6,4,-1,2,4,3,1,3760,False
2773,E00000025,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1,-1,False
3881,E00000031,5,-2,5,2,-2,2,1,1,-1,2,6,2,1,5385,True
1716,E00000020,5,-2,2,1,-2,1,4,2,-1,2,2,4,2,2092,True
3791,E00000030,5,-2,5,1,-2,1,3,2,-1,2,4,6,1,767,True
806,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,2,1,4896,True
3335,E00000027,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
4061,E00000032,5,-2,5,2,-2,4,5,3,-1,1,6,6,1,5071,False
2032,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
5054,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
449,E00000005,5,-2,6,2,-2,3,4,2,-1,2,8,2,1,2466,True
5059,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
2348,E00000024,5,-2,6,1,-2,1,4,1,-1,2,1,2,3,752,True
3909,E00000031,5,-2,5,2,-2,4,3,2,-1,2,6,2,1,510,False
5450,E00166759,5,-2,5,1,-2,1,1,1,-1,2,3,2,1,5331,True
4822,E00166757,5,-2,5,1,-2,1,4,1,-1,2,2,4,1,4729,True
1710,E00000020,5,-2,2,5,-2,3,3,1,-1,2,1,2,1,1877,False
159,E00000003,5,-2,2,2,-2,2,6,3,-1,2,1,6,2,5727,True
2139,E00000022,5,-2,6,1,-2,1,4,2,-1,2,1,2,2,4470,True
247,E00000005,5,-2,2,1,-2,1,2,1,-1,2,4,2,2,4025,True
5104,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
2387,E00000024,2,-2,6,3,-2,3,6,3,-1,2,7,2,1,2412,True
3570,E00000029,5,-2,3,1,-2,1,4,1,-1,2,4,4,1,3851,True
5343,E00166758,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
4454,E00166755,5,-2,6,5,-2,2,5,2,-1,2,3,6,1,2068,False
3817,E00000030,5,-2,5,4,-2,4,4,3,-1,2,6,2,1,564,False
4305,E00000035,-2,-2,-1,-1,-2,0,5,1,-1,2,-1,-1,1,-1,False
1054,E00000014,5,-2,6,3,-2,3,4,2,-1,1,1,2,1,1691,True
4585,E00166756,5,-2,2,1,-2,1,5,3,-1,2,2,2,2,1315,True
1689,E00000020,5,-2,2,1,-2,1,3,1,-1,2,1,2,1,1546,True
4224,E00000035,5,-2,6,5,-2,2,4,2,-1,2,1,6,1,1344,False
3820,E00000030,5,-2,5,1,-2,1,5,4,-1,2,7,6,1,5332,True
1683,E00000020,5,-2,2,1,-2,1,2,1,-1,2,2,2,1,2949,True
4689,E00166756,5,-2,6,3,-2,2,3,2,-1,2,1,4,1,995,True
291,E00000005,5,-2,2,1,-2,1,4,1,-1,2,1,2,2,3969,True
5137,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,2,1,1774,True
1999,E00000021,5,-2,6,2,-2,2,4,2,-1,2,5,2,1,2010,True
1011,E00000014,5,-2,5,1,-2,1,3,1,-1,2,2,2,1,393,True
4341,E00166755,5,-2,3,1,-2,1,3,2,-1,2,1,4,1,2998,True
3087,E00000027,5,-2,2,2,-2,2,5,2,-1,2,1,4,1,511,True
2112,E00000022,5,-2,5,2,-2,2,4,2,-1,2,1,2,2,763,True
2511,E00000025,5,-2,2,1,-2,1,4,2,-1,2,2,2,1,5333,True
322,E00000005,5,-2,2,2,-2,2,6,3,-1,2,2,2,2,2225,True
4940,E00166757,5,-2,6,2,-2,2,3,2,-1,1,2,4,1,2413,True
3088,E00000027,5,-2,2,1,-2,1,6,1,-1,2,1,2,1,4808,True
191,E00000003,4,-2,3,2,-2,2,6,3,-1,2,4,2,2,2517,True
385,E00000005,5,-2,6,1,-2,1,1,1,-1,2,1,2,2,613,True
1870,E00000021,5,-2,2,1,-2,1,4,2,-1,2,2,2,2,4348,True
4657,E00166756,5,-2,6,3,-2,2,1,1,-1,2,3,4,1,826,True
3617,E00000029,5,-2,5,4,-2,3,6,3,-1,2,8,2,1,4161,True
3301,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1,-1,False
2753,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1567,E00000018,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1,-1,False
4842,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,2,1,5334,True
1576,E00000018,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1,-1,False
5331,E00166758,5,-2,6,2,-2,2,4,2,-1,2,1,5,2,2360,True
4820,E00166757,5,-2,3,2,-2,2,5,1,-1,2,1,4,1,1923,True
2153,E00000023,5,-2,2,1,-2,1,4,2,-1,2,2,2,1,5335,True
2384,E00000024,5,-2,6,2,-2,2,6,4,-1,2,1,2,1,2286,True
3904,E00000031,5,-2,5,3,-2,2,3,1,-1,2,6,2,1,1759,True
1871,E00000021,5,-2,2,1,-2,1,4,2,-1,2,2,7,1,5153,True
2339,E00000024,5,-2,6,5,-2,2,3,1,-1,1,2,6,1,5944,False
415,E00000005,5,-2,6,1,-2,1,3,1,-1,2,1,7,1,4707,True
844,E00000013,5,-2,3,1,-2,1,2,1,-1,2,1,4,1,5293,True
5440,E00166759,5,-2,3,1,-2,1,4,2,-1,2,1,4,1,5294,True
3951,E00000032,5,-2,5,1,-2,1,1,1,-1,2,2,2,1,413,True
1241,E00000016,5,-2,6,3,-2,3,4,2,-1,2,1,2,1,1651,True
5073,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
801,E00000012,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
3245,E00000027,5,-2,6,5,-2,2,3,1,-1,2,2,5,1,1520,False
4402,E00166755,5,-2,6,4,-2,2,3,1,-1,2,4,6,1,4416,True
130,E00000003,5,-2,2,2,-2,2,5,3,-1,2,1,2,1,5066,True
522,E00000007,5,-2,6,3,-2,2,2,1,-1,2,1,4,1,5604,True
389,E00000005,5,-2,6,1,-2,1,1,1,-1,2,1,8,1,5295,True
436,E00000005,5,-2,6,1,-2,1,4,1,-1,2,1,2,1,5296,True
4148,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,3749,True
2052,E00000022,5,-2,2,1,-2,1,4,2,-1,2,5,2,3,4138,True
3549,E00000028,-2,-2,-1,-1,-2,0,3,1,-1,1,-1,-1,1,-1,False
5102,E00166757,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1,-1,False
1102,E00000016,5,-2,2,1,-2,1,4,1,-1,2,2,2,1,5297,True
4126,E00000035,5,-2,3,1,-2,1,4,2,-1,2,1,2,1,5298,True
4317,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
5449,E00166759,5,-2,5,1,-2,1,1,1,-1,2,2,2,1,3266,True
4019,E00000032,5,-2,5,1,-2,1,4,1,-1,2,6,7,1,4646,True
5425,E00166759,5,-2,3,1,-2,1,2,1,-1,2,1,2,1,1029,True
4888,E00166757,5,-2,6,1,-2,1,3,1,-1,2,9,2,1,5252,True
2581,E00000025,5,-2,6,1,-2,1,2,1,-1,2,1,4,2,5253,True
297,E00000005,5,-2,2,1,-2,1,4,2,-1,2,2,8,1,4730,True
5409,E00166759,5,-2,2,1,-2,1,4,2,-1,2,2,5,1,3944,True
684,E00000012,5,-2,2,2,-2,2,5,3,-1,2,2,2,1,2287,True
1158,E00000016,5,-2,3,2,-2,2,3,1,-1,2,1,2,2,2288,True
2657,E00000025,5,-2,6,1,-2,1,4,3,-1,2,2,2,2,614,True
100,E00000001,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1,-1,False
3146,E00000027,5,-2,6,1,-2,1,1,1,-1,2,1,2,1,5870,True
1975,E00000021,5,-2,6,5,-2,2,3,2,-1,2,2,2,1,3180,False
4911,E00166757,5,-2,6,1,-2,1,3,2,-1,1,1,2,2,3058,True
4960,E00166757,5,-2,6,1,-2,1,4,2,-1,2,6,4,1,3305,True
4658,E00166756,5,-2,6,1,-2,1,2,1,-1,1,1,2,1,2849,True
3124,E00000027,5,-2,3,1,-2,1,3,2,-1,2,1,2,2,1171,True
4384,E00166755,5,-2,6,1,-2,1,3,1,-1,1,1,2,1,447,True
3764,E00000030,5,-2,5,1,-2,1,2,1,-1,2,2,2,1,615,True
3886,E00000031,5,-2,5,1,-2,1,3,1,-1,2,3,2,1,4016,True
841,E00000013,5,-2,3,1,-2,1,2,1,-1,2,2,2,1,2670,True
2930,E00000026,5,-2,6,1,-2,1,3,1,-1,2,1,4,1,3078,True
4040,E00000032,5,-2,5,4,-2,3,4,3,-1,2,2,2,1,5737,True
1239,E00000016,5,-2,6,3,-2,2,4,1,-1,2,6,6,1,2160,True
4428,E00166755,5,-2,6,3,-2,2,4,1,-1,2,8,4,1,2289,True
236,E00000003,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1,-1,False
988,E00000014,5,-2,5,1,-2,1,2,1,-1,2,3,2,1,5254,True
5209,E00166758,5,-2,2,1,-2,1,5,1,-1,2,2,2,2,3779,True
4942,E00166757,5,-2,6,2,-2,2,3,2,-1,2,9,2,1,2290,True
3765,E00000030,5,-2,5,1,-2,1,2,1,-1,2,3,2,1,4112,True
1442,E00000018,4,-2,2,1,-2,1,3,1,-1,2,1,2,1,2883,True
4283,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
3164,E00000027,5,-2,6,1,-2,1,2,1,-1,1,9,2,1,4672,True
2105,E00000022,5,-2,5,1,-2,1,4,2,-1,2,6,2,1,4294,True
5158,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,4,2,4809,True
1174,E00000016,5,-2,3,2,-2,2,4,2,-1,2,1,2,2,2291,True
5312,E00166758,5,-2,6,2,-2,3,3,2,-1,2,1,2,1,4736,True
2300,E00000024,5,-2,6,1,-2,1,2,1,-1,2,2,2,2,5255,True
2315,E00000024,5,-2,6,2,-2,2,2,1,-1,2,9,8,1,5626,True
5257,E00166758,5,-2,3,3,-2,2,3,1,-1,2,2,2,1,2292,True
1328,E00000017,5,-2,3,3,-2,2,4,3,-1,2,1,2,1,1805,True
278,E00000005,5,-2,2,2,-2,2,3,1,-1,2,1,2,1,1863,True
161,E00000003,4,-2,2,2,-2,2,6,4,-1,2,3,2,1,1137,True
3385,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
420,E00000005,5,-2,6,1,-2,1,3,2,-1,2,3,4,2,5256,True
41,E00000001,5,-2,2,1,-2,1,6,1,-1,2,2,2,1,4295,True
1654,E00000019,5,-2,6,2,-2,2,4,2,-1,2,2,2,1,1387,True
5410,E00166759,5,-2,2,2,-2,2,4,1,-1,1,1,2,1,2106,True
4544,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2842,E00000026,5,-2,2,1,-2,1,4,2,-1,2,1,2,2,1338,True
4894,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,4,1,5257,True
1943,E00000021,5,-2,6,2,-2,2,2,1,-1,2,2,2,2,2293,True
3591,E00000029,5,-2,5,1,-2,1,3,1,-1,2,1,2,1,3880,True
4236,E00000035,5,-2,6,1,-2,1,6,3,-1,2,2,8,1,5258,True
5024,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
5044,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
292,E00000005,5,-2,2,1,-2,1,4,1,-1,2,2,2,2,2850,True
158,E00000003,5,-2,2,2,-2,2,6,3,-1,2,1,4,2,2294,True
511,E00000007,5,-2,6,1,-2,1,1,1,-1,2,2,2,1,4993,True
212,E00000003,5,-2,6,5,-2,4,4,4,-1,2,1,4,2,1018,False
2555,E00000025,5,-2,5,1,-2,1,4,2,-1,2,1,2,2,5259,True
1200,E00000016,5,-2,6,1,-2,1,2,1,-1,2,2,2,1,3810,True
58,E00000001,5,-2,3,2,-2,2,5,3,-1,2,1,2,1,2295,True
4705,E00166756,5,-2,6,5,-2,2,4,2,-1,2,1,5,1,1673,False
1845,E00000021,5,-2,2,1,-2,1,3,1,-1,2,1,5,2,548,True
353,E00000005,5,-2,3,2,-2,2,4,1,-1,2,2,2,1,1924,True
216,E00000003,5,-2,6,1,-2,1,6,4,-1,2,1,6,1,2927,True
3238,E00000027,5,-2,6,1,-2,1,3,2,-1,2,3,4,1,5199,True
3995,E00000032,5,-2,5,1,-2,1,3,2,-1,2,3,7,1,4937,True
5135,E00166758,5,-2,2,2,-2,2,2,1,-1,2,2,2,1,2296,True
4426,E00166755,5,-2,6,3,-2,2,4,1,-1,1,1,2,1,1652,True
4069,E00000032,5,-2,5,2,-2,4,5,3,-1,2,1,6,1,2297,False
2481,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
